date,ticker,fund_name,style_category,benchmark_proxy,factor_style_label,return,excess_return,predicted_excess_return,predicted_return,residual,cumulative_actual_return,cumulative_predicted_return,wealth_index,drawdown,mkt_rf,smb,hml,rmw,cma,rf,beta_market,beta_smb,beta_hml,beta_rmw,beta_cma,r_squared,rolling_alpha,rolling_beta_market,rolling_beta_smb,rolling_beta_hml,rolling_beta_rmw,rolling_beta_cma,rolling_r_squared,window_months
2015-12-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0503040241032823,-0.0504040241032823,-0.0497038751859795,-0.0496038751859795,-0.0007001489173027,-0.0124261059313627,-0.019571869707727,0.9875738940686373,-0.0876614906987715,-0.0215,-0.0295,-0.0256999999999999,0.0034,0.0012,0.0001,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-01-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0857752352180236,-0.0858752352180236,-0.0885398442465586,-0.0884398442465586,0.002664609028535,-0.0971354889902796,-0.1062807808457203,0.9028645110097203,-0.1659175409325454,-0.0574,-0.0344,0.0208,0.0278,0.0305,0.0001,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-02-29,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0022340842308148,-0.0024340842308148,0.0002939343470941,0.0004939343470941,-0.0027280185779089,-0.0991525643568888,-0.1058393422267218,0.9008474356431112,-0.16778095140154725,-0.0007,0.0087,-0.0060999999999999,0.0331,0.0194,0.0002,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-03-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0801345162765931,0.0799345162765931,0.0772388040643461,0.0774388040643461,0.0026957122122469,-0.0269635908626186,-0.0365966102473701,0.9730364091373813,-0.10109148050594363,0.0695,0.01,0.0121999999999999,0.0068,0.0001,0.0002,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-04-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0167224709659121,0.0166224709659121,0.0242570449947228,0.0243570449947228,-0.0076345740288107,-0.0106920177620434,-0.0131309505350968,0.9893079822379566,-0.0860595088876932,0.0091,0.0123,0.0322,-0.0285,0.0177,0.0001,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-05-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0224037948973598,0.0223037948973598,0.0122272485100855,0.0123272485100855,0.0100765463872742,0.0114722353623366,-0.000965570515431,1.0114722353623367,-0.06558377357642076,0.0178,-0.0062,-0.0162,-0.011,-0.0254,0.0001,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-06-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.000173644610281,-0.000373644610281,-0.0017491938798412,-0.0015491938798412,0.0013755492695602,0.0112965986602171,-0.0025132685393393,1.0112965986602171,-0.06574602991789835,-0.0003,0.0042,-0.0149,0.0144999999999999,0.019,0.0002,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-07-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0587485457944603,0.0585485457944603,0.0561959682498902,0.0563959682498902,0.00235257754457,0.0707088031983889,0.0537409614978028,1.070708803198389,-0.010859967772873569,0.0394,0.0247,-0.0124,0.0131,-0.0116,0.0002,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-08-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0178414251990544,0.0176414251990544,0.0230998467077875,0.0232998467077875,-0.0054584215087331,0.0898117742206219,0.0782929643704184,1.089811774220622,0.0,0.0049,0.0166,0.0317,-0.0185,-0.0036,0.0002,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-09-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0107383038054422,0.0105383038054422,0.0177539245343475,0.0179539245343475,-0.0072156207289053,0.101514504142951,0.0976525548786428,1.101514504142951,0.0,0.0027,0.0181,-0.0118999999999999,-0.0218,0.0003,0.0002,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-10-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0459707656172183,-0.0461707656172183,-0.0507618957415388,-0.0505618957415388,0.0045911301243205,0.0508770390490289,0.0421531608384353,1.050877039049029,-0.045970765617218357,-0.0200999999999999,-0.0401999999999999,0.0411,0.0098999999999999,0.0025,0.0002,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-11-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.1106332665985403,0.1105332665985403,0.1121166424331284,0.1122166424331284,-0.001583375834588,0.1671389986724247,0.1591000894487966,1.1671389986724248,0.0,0.0484999999999999,0.0696,0.0828999999999999,-0.0024,0.0371,0.0001,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2016-12-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0288442530487884,0.0285442530487884,0.0230894334717862,0.0233894334717862,0.0054548195770021,0.2008042512932417,0.1862107838781008,1.2008042512932418,0.0,0.0181,0.0044,0.0347,0.0124,-0.0032,0.0003,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-01-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0028178739967015,0.0024178739967015,0.0047331913329939,0.0051331913329939,-0.0023153173362924,0.2041879663680896,0.1922998307930079,1.2041879663680897,0.0,0.0194,-0.0144,-0.0276,-0.0051,-0.0106,0.0004,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-02-28,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.01930049211769,0.01890049211769,0.014307816369137,0.014707816369137,0.0045926757485529,0.227429386721194,0.2098359577612645,1.227429386721194,0.0,0.0355,-0.023,-0.015,0.0045,-0.018,0.0004,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-03-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0002602032170964,-3.979678290358916e-05,0.0029380897079539,0.0032380897079539,-0.0029778864908575,0.2277487677963776,0.2137535151244038,1.2277487677963776,0.0,0.0017,0.0075,-0.0333,0.0063,-0.0095,0.0003,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-04-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0114927578417873,0.0109927578417873,0.009511288670006,0.010011288670006,0.0014814691717812,0.2418589870752143,0.2259047519385488,1.2418589870752144,0.0,0.0108,0.0040999999999999,-0.0204999999999999,0.0179,-0.016,0.0005,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-05-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0197038082212636,-0.0203038082212636,-0.0192639213107064,-0.0186639213107064,-0.0010398869105571,0.2173896357560316,0.2030245621139466,1.2173896357560317,-0.019703808221263608,0.0107,-0.0299,-0.0382,0.0098999999999999,-0.0166,0.0006,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-06-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0337444492890659,0.0331444492890659,0.0315861249798919,0.0321861249798919,0.0015583243091739,0.2584697785848355,0.241745261024026,1.2584697785848356,0.0,0.0078,0.0252,0.015,-0.0226,0.0004,0.0006,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-07-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.008524298756052,0.007824298756052,0.0051373861834135,0.0058373861834135,0.0026869125726384,0.2691973509529555,0.248993807654047,1.2691973509529555,0.0,0.0187999999999999,-0.0163999999999999,-0.0023,-0.0075,-0.0015,0.0007,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-08-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0125786435739593,-0.0134786435739593,-0.0157516898663729,-0.0148516898663729,0.0022730462924136,0.2532325698503048,0.2304441389777489,1.2532325698503048,-0.012578643573959325,0.0018,-0.0183,-0.0213,0.002,-0.0237999999999999,0.0009,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-09-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0630409157207967,0.0621409157207967,0.0673363465661742,0.0682363465661742,-0.0051954308453775,0.3322374986647953,0.3144051516753523,1.3322374986647953,0.0,0.0249,0.0475999999999999,0.0315,-0.0154,0.0163,0.0009,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-10-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0072886571204202,0.0063886571204202,0.0061329062253804,0.0070329062253804,0.0002557508950397,0.3419477209955293,0.3236492398492421,1.3419477209955293,0.0,0.0225,-0.0191,0.0013,0.0092,-0.0314,0.0009,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-11-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0294117045056814,0.0286117045056814,0.0234113864989273,0.0242113864989273,0.005200318006754,0.3814166908275225,0.3556966231842433,1.3814166908275225,0.0,0.0312,-0.0038,-0.0009,0.0319,-0.001,0.0008,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2017-12-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0039848277413115,-0.0048848277413115,-0.0003404910069902,0.0005595089930097,-0.0045443367343212,0.3759119832756024,0.3564551476367077,1.3759119832756024,-0.00398482774131137,0.0106,-0.0105,0.0005,0.0073,0.0179,0.0009,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,,,,,,,,
2018-01-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0255805741394583,0.0244805741394583,0.02850665471451,0.02960665471451,-0.0040260805750517,0.4111086017731531,0.3966152468285076,1.4111086017731531,0.0,0.0558,-0.0321,-0.0132,-0.0075,-0.0105,0.0011,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0012673111775414,0.9953400880748976,0.8087270667256,0.1303635703165366,0.0128056772707397,-0.1911495835603122,0.9886300822816504,36.0
2018-02-28,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.038436891248995,-0.039536891248995,-0.0355625949180973,-0.0344625949180973,-0.0039742963308976,0.356869973906277,0.3484842613206182,1.356869973906277,-0.038436891248994964,-0.0364,0.0034,-0.011,0.0053,-0.0236,0.0011,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0014548324737779,1.0153349513616587,0.7993029492858083,0.1232950893090528,-0.001283819118407,-0.1632276436957311,0.9880474066711208,36.0
2018-03-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0121752465368778,0.0109752465368778,0.0052054723496487,0.0064054723496487,0.005769774187229,0.373390200357073,0.3571219399704439,1.373390200357073,-0.026729623339184827,-0.0235,0.0361,-0.0021,-0.0040999999999999,0.0008,0.0012,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.00129698972046,1.0098661985847472,0.8053311130288715,0.1177737059094737,-0.0056773330966836,-0.1567279961180807,0.9874278130553276,36.0
2018-04-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0098135182647391,0.0084135182647391,0.0121211716266145,0.0135211716266145,-0.0037076533618754,0.3868679901728911,0.3754718186390284,1.386867990172891,-0.017178416721294165,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0010293809955202,1.0099464239246836,0.784373385244353,0.1390345730732297,-0.016479241577952,-0.1687795426237072,0.988970988107656,36.0
2018-05-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0616357131084104,0.0602357131084104,0.0632691825451941,0.0646691825451941,-0.0030334694367837,0.4723485877344251,0.464422456764366,1.4723485877344251,0.0,0.0263,0.0471,-0.0314,-0.0197999999999999,-0.0149,0.0014,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0011341417465341,1.009890808797896,0.7829395997998909,0.1424036857545278,-0.0092839993692205,-0.1691410196982397,0.9896067970670324,36.0
2018-06-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0061437024640103,0.0047437024640103,0.0067294226544854,0.0081294226544854,-0.0019857201904751,0.4813942593807712,0.4763273658601235,1.4813942593807712,0.0,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0011856864304145,1.0105972867106483,0.7807078616767894,0.1449655416221417,-0.0113080601335778,-0.170202837829192,0.9895845135529958,36.0
2018-07-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0164906936233451,0.014890693623345,0.0139489459324103,0.0155489459324103,0.0009417476909346,0.5058234782476017,0.4992827002504203,1.5058234782476017,0.0,0.032,-0.0192999999999999,0.0049,0.0153,0.0031,0.0016,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0015555979059194,1.0056396140484138,0.8063379584127843,0.1575213089770031,0.0034405158943931,-0.1640551849503208,0.9925043671725268,36.0
2018-08-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0431058095909522,0.0415058095909522,0.0360535033094001,0.0376535033094001,0.005452306281552,0.5707332183785281,0.5557359463660259,1.570733218378528,0.0,0.0346,0.0065,-0.0391,-0.0029,-0.0256999999999999,0.0016,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0011392449217404,0.9933250651280764,0.812483705432511,0.1589772664951123,0.0074311217634546,-0.1740145020547074,0.992104747907658,36.0
2018-09-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0232500437655426,-0.0247500437655426,-0.0236223459576396,-0.0221223459576396,-0.0011276978079029,0.5342136023072357,0.5213194175417808,1.5342136023072357,-0.023250043765542627,0.0006,-0.0249,-0.0162,0.0065,0.0136,0.0015,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.001256622768318,0.998470257351779,0.8134875085349342,0.152781459667927,0.0017240727285284,-0.1640986459493293,0.9918928328895004,36.0
2018-10-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.1098781778133274,-0.1117781778133274,-0.1120186338068501,-0.1101186338068501,0.0002404559935227,0.3656370073092956,0.3537938016982469,1.3656370073092956,-0.13057354913583208,-0.0764,-0.0438,0.0338,0.0103,0.036,0.0019,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.001151096069495,0.9994234083643244,0.80676658316693,0.1532722494195267,-0.0004579528819372,-0.1546370081612659,0.9935763238670668,36.0
2018-11-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.017263112540476,0.015463112540476,0.0104807175579112,0.0122807175579112,0.0049823949825647,0.3892121526559149,0.3704193610085537,1.389212152655915,-0.11556454246889736,0.0171,-0.0081,0.0036,-0.0060999999999999,0.004,0.0018,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0010231773838254,1.0039642518959897,0.8000103367521908,0.1528595568036474,-0.0085812487784427,-0.1470442011241036,0.9929518760013094,36.0
2018-12-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.1197213970591143,-0.1216213970591143,-0.1215305103184479,-0.1196305103184479,-9.088674066635992e-05,0.2228937329284492,0.2064753935008192,1.2228937329284493,-0.2214503910531378,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.000968901912692,1.0009418272169508,0.8001280079458448,0.1520701158554281,-0.0096294927609499,-0.1476563326505145,0.9941866810484172,36.0
2019-01-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.1132185785868573,0.1111185785868573,0.1074359145515341,0.1095359145515341,0.0036826640353231,0.3613480231333843,0.3386277791118535,1.3613480231333843,-0.13330411096882044,0.0836,0.0291,-0.0039,-0.0073,-0.0165,0.0021,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0010177521254405,1.0078699817725545,0.8028606803560306,0.1514306836932094,-0.0162680462115933,-0.1544417328231953,0.994251062506494,36.0
2019-02-28,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0517915394153467,0.0499915394153467,0.0448294096699584,0.0466294096699584,0.0051621297453882,0.4318543329315014,0.4010472022196467,1.4318543329315014,-0.08841659667094304,0.0342,0.0172,-0.0266,0.0016,-0.0154,0.0018,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0008088185784611,1.0081368910497288,0.8133295304974202,0.1406647208480687,0.0075993458034921,-0.1425020869178923,0.9943122458572892,36.0
2019-03-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0209333085092766,-0.0228333085092766,-0.0237656415532566,-0.0218656415532566,0.00093233304398,0.401880884439902,0.3704124062967189,1.401880884439902,-0.1074990532847665,0.011,-0.0352,-0.0414,0.0088,-0.009,0.0019,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0008188855863113,1.006621178063828,0.8136751146644823,0.1402584945072636,0.0065339169594094,-0.1432907001371859,0.994057803779816,36.0
2019-04-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0339666740176767,0.0318666740176767,0.0305300975079705,0.0326300975079705,0.0013365765097061,0.4494981154532844,0.4151290967403134,1.4494981154532844,-0.07718376456722231,0.0397,-0.0115,0.0213,0.0161,-0.0218,0.0021,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0007491680049858,1.0067428133396847,0.8111025163778973,0.133126635925449,-0.0230978822615419,-0.1212442623980374,0.9941327682128916,36.0
2019-05-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,-0.0785265095384817,-0.0806265095384817,-0.0855864642133058,-0.0834864642133058,0.0049599546748241,0.3356740878641309,0.2969849720480955,1.3356740878641309,-0.1496493024812,-0.0692,-0.0156,-0.0245,-0.0048,0.0176,0.0021,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0006615505447346,0.99753956929333,0.8185686568248148,0.1153487321020573,-0.0027826541830972,-0.0745607624697694,0.9952485268392656,36.0
2019-06-30,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0698488405157822,0.0680488405157822,0.0695214339380321,0.0713214339380321,-0.0014725934222499,0.4289693742084155,0.3894878000506441,1.4289693742084155,-0.09025329222772516,0.0699,0.0019,-0.0064,0.0045,-0.0055,0.0018,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0006991349776602,0.9936845869064164,0.819519630433064,0.1175706487315549,-0.0048209188716732,-0.0803947684497966,0.9953891371188448,36.0
2019-07-31,IWM,iShares Russell 2000 ETF,Small Cap,Russell 2000,Small-Cap Tilt,0.0068171539965176,0.0049171539965176,-0.0030595720370258,-0.0011595720370258,0.0079767260335434,0.4387108784887017,0.3878765888519169,1.4387108784887017,-0.08405140882301665,0.0121999999999999,-0.0182,0.005,-0.0013,0.0037,0.0019,1.0005675236894855,0.8160657774086512,0.1058148204370458,-0.1153849873052388,-0.034876044740578,0.9900352610186124,-0.0005090896052918,0.9976536505751472,0.8071595111548775,0.1207560956198753,-0.0186653616409214,-0.0728439735126696,0.9945237121160588,36.0
