date,ticker,rolling_alpha,rolling_beta_market,rolling_beta_smb,rolling_beta_hml,rolling_beta_rmw,rolling_beta_cma,rolling_r_squared,window_months,n_obs
2021-08-31,IWM,-0.0017696982817280965,1.01402694681128,0.6982967712754458,0.12878704426421728,-0.2731783160564254,-0.12709201479010585,0.9962707352336229,36,36
2021-09-30,IWM,-0.0017330114725194398,1.0141405362360585,0.697155585278396,0.12947166547445954,-0.2746795756743374,-0.12628510809136118,0.9962777451456623,36,36
2021-10-31,IWM,-0.0017975572315490598,1.0137312547480735,0.7012894999147776,0.12736618057166593,-0.27241964189464074,-0.1276284150920194,0.9959807262433371,36,36
2021-11-30,IWM,-0.0018801436702822905,1.0030543136681795,0.7309828120915509,0.11036976388979888,-0.2170966413567612,-0.11806923503869957,0.9959286216127436,36,36
2021-12-31,IWM,-0.0017177080967878035,1.0041831516581725,0.7317063875076966,0.10632310567939796,-0.2007524165929094,-0.08853246163914627,0.9950182055330306,36,36
2022-01-31,IWM,-0.002132760821386262,0.9991121045354165,0.7540709613911749,0.09043623771409753,-0.17742161329496792,-0.09984340476258746,0.9950607160810019,36,36
2022-02-28,IWM,-0.001958318936199927,0.9964736442011607,0.7562559407914251,0.09235779553348065,-0.1878785754684254,-0.08449188274911182,0.9946650298516676,36,36
2022-03-31,IWM,-0.0019406167685123259,0.9970748095907289,0.7550155481606704,0.09209336690966614,-0.18894535368612747,-0.08349522311656675,0.9946296242595887,36,36
2022-04-30,IWM,-0.0019402051774398046,0.9909494042899399,0.7648612701654541,0.08720431566174174,-0.1773201692822166,-0.06997815129791525,0.9948998113113517,36,36
2022-05-31,IWM,-0.001964880354925494,0.9947621300843449,0.7588895597273058,0.09529802938074973,-0.18043456273685524,-0.07194126461792948,0.9946336783282577,36,36
2022-06-30,IWM,-0.0021010660888227816,0.9996787995782853,0.7524343646935264,0.09661967286499204,-0.18702468850164583,-0.06480379991441615,0.9947433070452913,36,36
2022-07-31,IWM,-0.002436209468709606,0.9974226287545328,0.7633308896497999,0.09092759512154344,-0.17743601188000094,-0.05727448080119937,0.9954005148889934,36,36
2022-08-31,IWM,-0.002709561685502585,0.9988564256223241,0.7686724692004807,0.09280406812034026,-0.1742028612744267,-0.05662277922459988,0.9956002392362137,36,36
2022-09-30,IWM,-0.0027125987593065778,0.9964848120697481,0.7693064087159196,0.09178921166783108,-0.17559618471802538,-0.060858363131634285,0.9959135771143022,36,36
2022-10-31,IWM,-0.0027947980978119576,1.009168914791902,0.7774707691645727,0.08748678948553301,-0.16104176417212868,-0.012880596298906477,0.9944456468797678,36,36
2022-11-30,IWM,-0.0027275691965120046,1.0106719662364425,0.7764767905030803,0.08471196897186539,-0.15312359581089546,-0.007273726363236449,0.9943079900413558,36,36
2022-12-31,IWM,-0.002505520324988646,1.0124241254090431,0.7753632091872513,0.0861394341318709,-0.1569861010109378,-0.006923560231327508,0.9947525034805886,36,36
2023-01-31,IWM,-0.0030878592397137125,1.0079496487818134,0.7929361335826904,0.08485558574772996,-0.13913207944741457,0.003880124058560336,0.995237613656619,36,36
2023-02-28,IWM,-0.002718211274834169,1.001505939304086,0.7964744099041305,0.08571760797453311,-0.13625414505779504,-0.006752499047737295,0.994967036777984,36,36
2023-03-31,IWM,-0.0027957783960692144,0.9941373878863805,0.8081663631055211,0.07895416241999123,-0.13586771187678895,0.004420018223639785,0.9931055069480418,36,36
2023-04-30,IWM,-0.002786573541025064,1.0045990798253042,0.8186047394970141,0.07638317293244976,-0.126135499987504,0.0062839860441434026,0.9931786870326857,36,36
2023-05-31,IWM,-0.0030573861600087806,1.0053263858029444,0.8193292658053186,0.07743116597633456,-0.12432439037021578,0.015013112402035483,0.9929535013877758,36,36
2023-06-30,IWM,-0.0028874473671499108,1.0081222160976262,0.8250142558461896,0.07696042309733447,-0.11798477415222793,0.012104476654409224,0.9928015237391382,36,36
2023-07-31,IWM,-0.0029344191737821837,1.0071265874201432,0.8271078514158124,0.07666551293445456,-0.11607415386544502,0.011734279293107996,0.9929006872673903,36,36
2023-08-31,IWM,-0.0026583612918075162,1.0070902924615244,0.8228263449319925,0.07717882867420628,-0.10658855551740998,0.003254910548166373,0.9928930997478241,36,36
2023-09-30,IWM,-0.002720306906143992,1.0056959593448989,0.8205717304324708,0.08370719018948983,-0.10009413103839596,-0.003028334437236546,0.9930110313860124,36,36
2023-10-31,IWM,-0.002936601349951846,1.0084668733495876,0.8213821720693291,0.07918664215439919,-0.10001640363802389,0.004407705672001307,0.9932441104057551,36,36
2023-11-30,IWM,-0.0029598405013853547,1.0090100092472658,0.8322476766520779,0.07507597259084478,-0.09360569489467566,0.009073209497615545,0.991944177854173,36,36
2023-12-31,IWM,-0.0028848555213888227,1.0099478226603518,0.8379084599503654,0.0767501140170988,-0.09457687814559096,0.008481277824836913,0.9922276498609094,36,36
2024-01-31,IWM,-0.0021829071901834094,1.0099439941433057,0.8677079464485012,0.0552773864184522,-0.10498223025092754,0.04567678111901825,0.9934843664327776,36,36
2024-02-29,IWM,-0.0016581257370285177,1.0150139255697062,0.8665858670159884,0.06852215626174177,-0.11549775387662298,0.025296720268666112,0.9929700994532501,36,36
2024-03-31,IWM,-0.0013982475021825655,1.0216245466327676,0.8602730911815244,0.09158524879773158,-0.10066063485850306,0.008369447709140915,0.9926184224859694,36,36
2024-04-30,IWM,-0.0013991045078145135,1.022204554577186,0.859536196530331,0.09232820059852406,-0.1003968726062193,0.007222128106818382,0.9928735514854173,36,36
2024-05-31,IWM,-0.0010260963970300848,1.0225054974360785,0.8714638627580971,0.10990409635282407,-0.08465743749702338,-0.006043627964464504,0.9945605799414062,36,36
2024-06-30,IWM,-0.0011235273570129002,1.0217341115542837,0.8723243157597547,0.11481387631140622,-0.08187728002423444,-0.01103061890630705,0.9945553360429434,36,36
2024-07-31,IWM,-0.0008507946276096467,1.0199855281279877,0.8930578476878269,0.11999866456896349,-0.06768268102160174,-0.01933552603073785,0.9945617704312362,36,36
2024-08-31,IWM,-0.0009104229018463052,1.0193922788418033,0.895201858288986,0.12294044747867824,-0.0663539543046668,-0.02402436369880781,0.9944978122525716,36,36
2024-09-30,IWM,-0.0009704432698570808,1.0190528482164125,0.8945396208679086,0.12561803403203076,-0.06595597477730868,-0.026741894584640213,0.9944434948833799,36,36
2024-10-31,IWM,-0.0010192744915023403,1.017966361287384,0.8967891610647566,0.12407720213977012,-0.06524125427781861,-0.02495666115537029,0.9943991482288391,36,36
2024-11-30,IWM,-0.0009734143776432714,1.0156091818886792,0.9034875003457555,0.11579333997429553,-0.04321165112699288,-0.017443851656079312,0.9949645210691076,36,36
2024-12-31,IWM,-0.001327054074445463,1.022834007787317,0.9147463131556647,0.11679823765952752,-0.04185459547869874,-0.006682566128259487,0.9938450457153583,36,36
2025-01-31,IWM,-0.001108017322984262,1.0187311626032043,0.8770546059985316,0.16490845969828505,-0.06411035235042123,-0.030027580454707714,0.9943203045951648,36,36
2025-02-28,IWM,-0.0011967644184039897,1.0197873451293882,0.8566722625401242,0.18317822509323628,-0.0652723746213762,-0.04521929075189446,0.9943177896542563,36,36
2025-03-31,IWM,-0.0013690684282107856,1.015280101980439,0.854647556261134,0.19951204852507143,-0.05588144420958249,-0.0691493926924068,0.9945586756230356,36,36
2025-04-30,IWM,-0.0010122505925326758,1.0080570139666571,0.8594282850571225,0.1967214433271532,-0.05371244799051768,-0.05739708311804992,0.994446072254883,36,36
2025-05-31,IWM,-0.0007013528705517441,1.009012464115734,0.8566462492381259,0.20700698632706413,-0.0518750927037966,-0.052349328532952266,0.9948928655561454,36,36
2025-06-30,IWM,-0.0005480232076958413,1.0138894456214032,0.8528071607575078,0.20163718730011845,-0.06716844353825366,-0.03821199049073448,0.9945130473041717,36,36
2025-07-31,IWM,-0.00062995222802873,1.0141431517418804,0.852846628473189,0.20148772829719166,-0.06636825127334796,-0.03727490568158426,0.9940425109361957,36,36
2025-08-31,IWM,-0.0007203482747369307,1.015718547861701,0.8518172743152966,0.20319580236559506,-0.06173090865243336,-0.0411811841403214,0.9941920222676861,36,36
2025-09-30,IWM,-0.0008751028564236941,1.0327288994334651,0.8289924929310228,0.21941173856063334,-0.07586666610356234,-0.05899989783341192,0.9926838415460397,36,36
2025-10-31,IWM,-0.0007843787124054034,1.025314639126069,0.8251232486139572,0.21606636046637231,-0.0976195191041881,-0.07017206829481942,0.9919891669165939,36,36
2025-11-30,IWM,-0.001059034085836433,1.0262827806563308,0.8220008738825517,0.2071694811008231,-0.10609348815609906,-0.06565901876393224,0.9913663170922845,36,36
2025-12-31,IWM,-0.001341265670070819,1.0287334699378827,0.8230017654460374,0.20179651974196292,-0.10518198289259942,-0.06649455862547415,0.9904039226266129,36,36
2026-01-31,IWM,-0.0007073829595394435,1.029521304371456,0.850301785317374,0.19011463425623146,-0.08845716310461876,-0.06207964339782479,0.9892604220279743,36,36
2026-02-28,IWM,-0.00016877674622283465,1.0238172427117405,0.8562125911649119,0.17567327439887825,-0.09415727656111086,-0.01690328557387405,0.9884831730003373,36,36
2018-01-31,MTUM,0.005340495934750078,0.8194389993491031,-0.18301297764332902,-0.4038028199799357,-0.06690968919355142,-0.04923176047104534,0.8826758711190331,36,36
2018-02-28,MTUM,0.005607948682328526,0.8270316950637826,-0.1768587786526824,-0.40745299893453046,-0.07298940168656345,-0.07190257990971965,0.882827144913287,36,36
2018-03-31,MTUM,0.005041540338614236,0.8446691673437388,-0.2046130251657091,-0.39186340937286024,-0.07045540699071315,-0.07686642646073913,0.8821462614709464,36,36
2018-04-30,MTUM,0.0055216134232967,0.8453194089099237,-0.2484100960779953,-0.3434055932822119,-0.08489714654961586,-0.1103495603507901,0.8946766981176666,36,36
2018-05-31,MTUM,0.005216556399551287,0.845751562417185,-0.24058381749052898,-0.3423815840928678,-0.06026630128971852,-0.1125217959025286,0.8992064608077242,36,36
2018-06-30,MTUM,0.004519813272856486,0.8569800425120513,-0.2730311276051687,-0.31096907453728967,-0.08902060546481608,-0.11904492136680228,0.8932034222326023,36,36
2018-07-31,MTUM,0.004418904611608031,0.8426110945173757,-0.27124877534880354,-0.32614132516854166,-0.11713491646547312,-0.13660524597473422,0.8837666518581511,36,36
2018-08-31,MTUM,0.00462479294864754,0.8440646085876494,-0.2642253755378648,-0.3351912309634657,-0.1153265830279781,-0.15047683969421002,0.86645565068444,36,36
2018-09-30,MTUM,0.004509379233115663,0.8404045194412489,-0.25674276663743284,-0.3210566230238452,-0.10533948100828278,-0.17958388699019476,0.8594957909501799,36,36
2018-10-31,MTUM,0.002764826810195387,0.9164872175442338,-0.2077829408554894,-0.35078183323830636,-0.08024895015988118,-0.23559403265156423,0.8770545077359109,36,36
2018-11-30,MTUM,0.0027026380773171013,0.9103611698921419,-0.19909522610713026,-0.35052327089562363,-0.07632989019420361,-0.245294881995621,0.8760855911805493,36,36
2018-12-31,MTUM,0.0024404725240026806,0.9237660263302623,-0.19869478435727705,-0.3457733048656525,-0.07094001747529921,-0.24407378859819423,0.8970925562459621,36,36
2019-01-31,MTUM,0.0013070314192714424,0.9214488388835778,-0.1883027692299216,-0.3566126282789681,-0.12842501077887442,-0.28290384932780344,0.904127502056627,36,36
2019-02-28,MTUM,0.001240734051217043,0.9177853151322972,-0.19141927091559666,-0.3521764392412521,-0.10874053458883748,-0.26243243358386625,0.9013462835851516,36,36
2019-03-31,MTUM,0.0009981878039386997,0.9181884278530532,-0.17316858263409984,-0.322133262341341,-0.10131855813764329,-0.28625109739162047,0.8939259876825696,36,36
2019-04-30,MTUM,0.0007746487326267234,0.9127786875462104,-0.1664817829993082,-0.3642814835589401,-0.1455319623412038,-0.21960598695816175,0.8879118209603236,36,36
2019-05-31,MTUM,0.002203601198990067,0.8702097866318343,-0.16737431802753078,-0.40637215236617774,-0.1914169285481847,-0.17084258664276114,0.8759719474641336,36,36
2019-06-30,MTUM,0.0012716474811259185,0.8521356474871828,-0.1985825562414828,-0.33379581169274164,-0.3103020803276441,-0.3297037937546229,0.9024317956642562,36,36
2019-07-31,MTUM,0.0015358107696141132,0.8546414994006142,-0.1868448010489605,-0.3391538971505268,-0.2834601046555523,-0.32674012911776706,0.903127146109407,36,36
2019-08-31,MTUM,0.002087144408349643,0.8445955648489994,-0.19252692920908482,-0.29624225913472113,-0.3514238956120108,-0.3815129794348721,0.906733242558123,36,36
2019-09-30,MTUM,0.002716097353112078,0.847495305275699,-0.19045975277068827,-0.28183025616297774,-0.34431465935142164,-0.3495337362801474,0.9064870951669661,36,36
2019-10-31,MTUM,0.0020939386999539594,0.8473117731249686,-0.197093968946736,-0.27690163260515055,-0.364875355873827,-0.3387232191262854,0.893693231734133,36,36
2019-11-30,MTUM,0.001764553497669158,0.8356899482696947,-0.1800607259874365,-0.27073070331617477,-0.2928092284209837,-0.33366943183136877,0.8871752653848372,36,36
2019-12-31,MTUM,0.001481848388784437,0.8403524987939635,-0.1827263319359811,-0.29254289072168893,-0.3054858860666259,-0.30848999470469674,0.888239752018839,36,36
2020-01-31,MTUM,0.0015135667936116573,0.8410053441068757,-0.1816696077729451,-0.292335424014542,-0.30447746387673513,-0.30751605519404357,0.8888079586227841,36,36
2020-02-29,MTUM,0.0004489779443546055,0.910484238614038,-0.21371717257190492,-0.3144947646413351,-0.25497632632556144,-0.19469073203406342,0.8933386192935708,36,36
2020-03-31,MTUM,0.000699692885530615,0.9218827738946421,-0.19793680123578736,-0.09080085098293628,-0.24218131173380875,-0.4345954080452236,0.9016326935621319,36,36
2020-04-30,MTUM,0.0003742057359785453,0.9260201420852774,-0.22278615663032808,-0.07568427009136763,-0.3088324526965057,-0.4272359857424768,0.9177946662294781,36,36
2020-05-31,MTUM,2.3270657064763424e-05,0.9226016047046497,-0.20535075823948354,-0.06353072240683616,-0.35203792593103633,-0.3952895409123479,0.9262288369502318,36,36
2020-06-30,MTUM,0.0009073896429771227,0.9262246016799409,-0.15630667175803087,-0.09392326964970105,-0.3519391633017474,-0.33293754867995484,0.9202558023925234,36,36
2020-07-31,MTUM,0.0006788115168613346,0.9409302048144207,-0.16865713482512346,-0.10898337070161068,-0.34047010891438356,-0.298243364362654,0.9222626242710542,36,36
2020-08-31,MTUM,0.0005358835497852026,0.9451995772995418,-0.15080617102816804,-0.14775624197495868,-0.16607789621817803,-0.29107300131273217,0.9220801997594591,36,36
2020-09-30,MTUM,-0.0013291116427441617,0.955605473985033,-0.19975272606588668,-0.16604680235452635,-0.08905050573043971,-0.30212548416344487,0.9261360081548667,36,36
2020-10-31,MTUM,-0.002391433930903861,0.9683098801821552,-0.16017955998538846,-0.22521328455699063,-0.08968379744979316,-0.16995441067021477,0.9311782284758027,36,36
2020-11-30,MTUM,-0.002343651889463413,0.9738906057416089,-0.15326709395496735,-0.2288124070858571,-0.1131915591320698,-0.1526834097762445,0.9369423105966035,36,36
2020-12-31,MTUM,-0.0022839657446684213,0.9731008727485495,-0.16584873393152239,-0.2225547286154353,-0.09558606988861373,-0.15197364758553666,0.9370143025650333,36,36
2021-01-31,MTUM,-0.0020991825035840328,0.9374113187582382,0.0008946928519988351,-0.292306442061953,-0.039795835137716895,0.0867943925175525,0.9298337965483378,36,36
2021-02-28,MTUM,-0.0033659935331013177,0.9656424675933014,-0.019321384664248875,-0.3202721403097628,-0.07637050826462699,0.17018883628274634,0.9341334113064972,36,36
2021-03-31,MTUM,-0.003554620168831797,0.9631422088867927,-0.013927047365534406,-0.32691073320937064,-0.1559212616168637,0.13241396022644106,0.9323403769632612,36,36
2021-04-30,MTUM,-0.0027584604820776286,0.9764997995476916,-0.066983595764493,-0.2983691399936159,-0.15632612299880022,0.05817066901262738,0.9269190942038539,36,36
2021-05-31,MTUM,-0.0023429982235059843,0.9709454314423807,-0.06407653202154384,-0.28655656319450096,-0.1346568076783481,0.07246650040783978,0.9256989099515893,36,36
2021-06-30,MTUM,-0.0025506393840528776,0.9488635098566516,-0.0448119807259571,-0.2622833633393815,-0.06669605088286779,0.050011058936624775,0.9182883622411946,36,36
2021-07-31,MTUM,-0.002307216019589375,0.9561812562990777,-0.06355998220454284,-0.2516905308498609,-0.09167025578329446,0.05071563027206763,0.9193573155734664,36,36
2021-08-31,MTUM,-0.0022121711900537364,0.9632794546539413,-0.09916172909196469,-0.22567347790307096,-0.12826481536406265,0.04942733104909211,0.9196628209177777,36,36
2021-09-30,MTUM,-0.0013706270376012356,0.9573589099863749,-0.11697314133937797,-0.19322173041657892,-0.17774603583785098,0.03849750953390471,0.9185293326930083,36,36
2021-10-31,MTUM,0.00034266991185347845,0.9722809718772808,-0.23176270931904966,-0.1358409339032449,-0.24156790416028323,0.0674222915163876,0.9147129332380627,36,36
2021-11-30,MTUM,0.0005308690561227624,0.9887505904826758,-0.2782719794243549,-0.10944611170778687,-0.32613063886706545,0.0542122912345214,0.917352607399642,36,36
2021-12-31,MTUM,-7.864851041856392e-05,0.9917675524288955,-0.2796363309704373,-0.10180543174226978,-0.3644661302652385,-0.010502233771897768,0.905349808506164,36,36
2022-01-31,MTUM,-0.0005592953995046963,0.9972742756807886,-0.21011435926821942,-0.14496325965738197,-0.3231858739598511,-0.06328600950546591,0.9146574728379359,36,36
2022-02-28,MTUM,-0.0004170491582246687,0.9962502546389198,-0.20622396813334673,-0.14595656238220583,-0.32383806589235575,-0.061948350717194636,0.9157333820095414,36,36
2022-03-31,MTUM,-0.00028342817133220066,1.0048860403104554,-0.22026159645753757,-0.14968843862446263,-0.3394360885824223,-0.0435266441627983,0.9163766010330285,36,36
2022-04-30,MTUM,0.0001713030330567386,1.0171773745490267,-0.25118041975297856,-0.12617918733306968,-0.3654139467387534,-0.09567117069276897,0.9313774378099231,36,36
2022-05-31,MTUM,-0.0007945583457821784,1.0494777430723878,-0.282225021222265,-0.08407704774608049,-0.3793077609753759,-0.11795278793131626,0.9431437400682006,36,36
2022-06-30,MTUM,0.0005487270566823872,1.0197950368681121,-0.2395212075232937,-0.09256926749820707,-0.3353674358823603,-0.17512201122287624,0.9422575022769384,36,36
2022-07-31,MTUM,-0.0014657225642682355,1.0000925030751755,-0.22580804639908597,-0.12987830441859488,-0.32632573263185893,-0.01899617467572763,0.9228205096347424,36,36
2022-08-31,MTUM,-0.0017623226757854807,1.001818713288845,-0.21562835290185645,-0.12267680618758611,-0.3367789469413297,-0.018171670236916862,0.9253558190254352,36,36
2022-09-30,MTUM,-0.0003174494247134359,0.9797324160191909,-0.23013478394962927,-0.09613506882462106,-0.35419231591014133,-0.058503403641791935,0.9237728732979117,36,36
2022-10-31,MTUM,0.0006045965210908534,1.024028861472674,-0.20135064533449765,-0.11563529237071904,-0.3045336911240038,0.08906767625245735,0.9016487436806735,36,36
2022-11-30,MTUM,0.0010958407573738397,1.029090188214011,-0.2106314340252584,-0.11078513951550424,-0.32989130361332775,0.07823187345744388,0.9030734697147202,36,36
2022-12-31,MTUM,0.0018105537932721748,1.0211536028045816,-0.19790433180491462,-0.12139834481301322,-0.3272093677137487,0.10753983686923203,0.9028946887275617,36,36
2023-01-31,MTUM,-0.0018809756201259172,0.9947090029654745,-0.2002091727653429,-0.12038530976773676,-0.24210933442650642,0.19767533171410584,0.8692758062704296,36,36
2023-02-28,MTUM,-0.0025707895899935926,1.006749032426965,-0.20679254937516633,-0.12197988857106655,-0.24741732600638172,0.21750981735800556,0.8654038155032171,36,36
2023-03-31,MTUM,-0.0028862797495570816,0.9753138009383577,-0.15759476266131145,-0.15130346885848373,-0.24601229460618038,0.26547828850424504,0.8419830626155003,36,36
2023-04-30,MTUM,-0.0026173325979145816,0.9770369441571649,-0.16245355837881525,-0.15888383143651896,-0.24366399672726796,0.27919702725607903,0.8240348974779739,36,36
2023-05-31,MTUM,-0.005372113912226808,0.9864029396913427,-0.14501664136655495,-0.15426929419358915,-0.21655373890705182,0.3732768379740041,0.8086504059397445,36,36
2023-06-30,MTUM,-0.005545880773116851,0.993291867505937,-0.16035201770104185,-0.12587278817797065,-0.21173423605513847,0.3359240574692589,0.813896611909054,36,36
2023-07-31,MTUM,-0.006054285636965139,0.98364391357661,-0.1427763742359685,-0.13148455562395062,-0.19313535270507115,0.33512699514787425,0.8067096121529729,36,36
2023-08-31,MTUM,-0.005411920711764903,0.9526191636713512,-0.19404704098497272,-0.08743377055943702,-0.22800441604428154,0.2769347442885549,0.7906492476151301,36,36
2023-09-30,MTUM,-0.00526258596995639,0.9490815957571888,-0.196947453148677,-0.08279988956765305,-0.2257284576937558,0.2696100792240265,0.7929268203436395,36,36
2023-10-31,MTUM,-0.0046902646674528295,0.9432348895115672,-0.20822090710839652,-0.07200591839261705,-0.2284009366002132,0.25209066012460013,0.7886848390130032,36,36
