date,IWM,MTUM,QQQ,QUAL,SPY,USMV,VLUE,VTV,VUG
2016-12-31,0.02884425304878846,0.010952449730534886,0.011322160748058474,0.01995127043643019,0.020272194296074852,0.02432838598035092,0.02078981698520077,0.027284103347745114,0.01167225683654216
2017-01-31,0.0028178739967015254,0.03150599290508782,0.05140089269811443,0.011577081871085193,0.017894444386463704,0.012605115999278604,0.012679971121969169,0.00494582954198286,0.03525328483425194
2017-02-28,0.019300492117690027,0.03795487212148063,0.04375084319063527,0.04692418868792814,0.0392913931322747,0.04542463556057941,0.04572360508697515,0.03584016555784131,0.04384389275862066
2017-03-31,0.0002602032170964108,0.020523874002563502,0.020268494027010586,-0.00045007565381049996,0.0012501434036382708,0.0012295330762628343,-0.011013445170387715,-0.009182460006566084,0.0130565829172824
2017-04-30,0.011492757841787382,0.025770947957090007,0.027270429983187627,0.006180897608958791,0.009926182327828936,0.014040423399566793,0.0021876275076069263,-0.00031458327352507087,0.0227686243129106
2017-05-31,-0.019703808221263608,0.04765272076163862,0.03897295239766474,0.014880882374953774,0.014113025268498669,0.020045508582099636,-0.0012276768461758625,0.0006292641254583842,0.028048097998518706
2017-06-30,0.03374444928906595,0.0034534657284139847,-0.023179663937957784,0.00564842791236897,0.0063748126282321405,-0.0035451500768101107,0.011835477992850008,0.01801110408800577,-0.004243958691342864
2017-07-31,0.008524298756052096,0.0347624777821276,0.040613573809373804,0.010218990166871444,0.020554187284874015,0.020232898242700026,0.019844501431243167,0.015431134659417367,0.0254249674324023
2017-08-31,-0.012578643573959325,0.014676993099397961,0.020735418400055217,0.0046586253759812735,0.002917612829974381,0.007612321165746394,0.0021329401737746334,-0.004691523359864558,0.011744710593910579
2017-09-30,0.06304091572079673,0.02808887760247658,-0.0029519650461860003,0.02651700171124416,0.02014941504402956,0.005166135077057099,0.03476346849510703,0.029817243896263612,0.010348633566271692
2017-10-31,0.007288657120420261,0.050375971861003066,0.04606350686594296,0.029167991996960296,0.023563921181526615,0.019467512345099136,0.02612480547974738,0.018332787035378884,0.028926177036521894
2017-11-30,0.029411704505681424,0.02796030992513998,0.019717520468044647,0.03602462962741826,0.030566220282916667,0.03078751943669622,0.041593482962809736,0.03521898017265901,0.02423310473626228
2017-12-31,-0.003984827741311592,0.0012254486631351202,0.006031272781038988,0.012480619042225305,0.012127716764518404,0.0023892019143134657,0.017158463902997356,0.01651867598687984,0.008744097394333572
2018-01-31,0.025580574139458356,0.08222613515512545,0.08757063548318222,0.045717799695445205,0.05635943697861179,0.034861951510979594,0.043649962912428064,0.047121755616304384,0.06825451013541106
2018-02-28,-0.038436891248995075,-0.014604594028074791,-0.012927818515798828,-0.029069274908504972,-0.03636082870412882,-0.042475236622974366,-0.03300130062276696,-0.04437260466266868,-0.0292181615177477
2018-03-31,0.012175246536877848,-0.034527257775089915,-0.04078814074489279,-0.012968351851808446,-0.027410134108003747,-0.002623630846739222,-0.022713618480978304,-0.024617444495669716,-0.024907064466936135
2018-04-30,0.009813518264739196,0.005003593075026513,0.005058129748646278,-0.013057466753757074,0.005168190096061842,0.0021180547384374027,0.0039016796557400646,0.004167493676094258,0.002748906516927496
2018-05-31,0.06163571310841043,0.03447622912017323,0.056729181448993415,0.026950761872155393,0.02430888322856717,0.009992296983186488,0.019795952469684908,0.006080344041249353,0.04386014245822678
2018-06-30,0.006143702464010303,-0.0007146197471913363,0.011450358954827822,-3.138197240182272e-05,0.005750966375720479,0.01695737301269351,-0.010655370130412734,0.00204799331162131,0.01152824653869744
2018-07-31,0.0164906936233451,0.01759338899958296,0.027963921956732696,0.03714743591049907,0.03704666162400261,0.032919517066045456,0.03413644881217359,0.04651822392135041,0.02509880515429086
2018-08-31,0.043105809590952227,0.05867605204017279,0.05780694213397686,0.037319460864709386,0.03191979805434286,0.030595472540470903,0.03605278985149907,0.01895823589903478,0.046688658460182886
2018-09-30,-0.023250043765542627,0.009186597640848948,-0.0028163287261233627,0.010676612601226987,0.0059453875580532944,0.01243707123787341,-0.0019571918726922766,0.006237959766338008,0.004772338757377703
2018-10-31,-0.10987817781332743,-0.098571418076153,-0.08595725833622714,-0.07568901112195314,-0.06910437550776116,-0.04049779981145818,-0.05907818390867492,-0.04978303447641186,-0.09066079049808151
2018-11-30,0.017263112540476078,0.014169996805178275,-0.0026500042894057607,0.009218439961929059,0.018549467037003442,0.03234044089619026,-0.005927779650777398,0.032708813631881606,0.00573606667996418
2018-12-31,-0.11972139705911433,-0.07514496699616291,-0.08660701626365153,-0.0847109829028404,-0.08804847235716085,-0.06688064038348562,-0.11052323157002475,-0.09142879811634597,-0.08417436901554232
2019-01-31,0.11321857858685735,0.06455160629681989,0.09010761274149437,0.08246477560068088,0.08006595301300523,0.05648829236223585,0.09838758927973368,0.06952524525716464,0.09201226169983046
2019-02-28,0.051791539415346755,0.03392678267621063,0.02991201828231982,0.04356722110375855,0.03241546125430794,0.03829502122447814,0.018943477680955834,0.028636807002925257,0.036880353097034524
2019-03-31,-0.02093330850927666,0.02117130176251325,0.039245706256521906,0.02532638557199518,0.01810056987311537,0.027137089241876522,-0.009520521361067513,0.00567217249713603,0.031278538848827475
2019-04-30,0.03396667401767672,0.022552996427220418,0.054992572346779234,0.03794440267682542,0.04085218716341732,0.021768835089467586,0.03418431206159678,0.03363370803835575,0.047052728403541355
2019-05-31,-0.07852650953848173,-0.021968382383647955,-0.08225183015046844,-0.06582526964597435,-0.06377095636674313,-0.016145232438795842,-0.09601634822340865,-0.06328079051158497,-0.06337757961908219
2019-06-30,0.06984884051578222,0.06120793591979834,0.07590053111739303,0.07072986002456871,0.06958622246256074,0.0498352290862738,0.0956981187796222,0.07116271023955711,0.06784153752007804
2019-07-31,0.006817153996517611,0.01795978317227842,0.023348100775982594,0.013774872324062493,0.015119660540867441,0.016685692718865663,0.01601160317275374,0.008294059456199765,0.022951061935913897
2019-08-31,-0.049310671357224,0.0026501930535609564,-0.018995517506816606,-0.01779336329894865,-0.016743616566318065,0.01593388631575099,-0.04521724394842852,-0.02968501940315127,-0.005743602142344262
2019-09-30,0.02037075712888914,-0.01138348956291424,0.009178863721348351,0.018515627742725416,0.019457875603134056,0.00983685302979298,0.04854902793455462,0.034581952801294724,0.0028916245145085284
2019-10-31,0.027157398896279883,0.006456970670996487,0.043800465916807196,0.022078041761635525,0.022104762164302016,-0.002340070913700698,0.028400731038171312,0.018992908862163427,0.025920206748310637
2019-11-30,0.0406564151256712,0.03291139344269567,0.04069440473572827,0.0445782588301924,0.03619840419729603,0.013917098693118524,0.036980074411269825,0.03437670042070895,0.0399203298942461
2019-12-31,0.027865140404330857,0.01696548097245354,0.038863681657318905,0.028359468093069662,0.029055456890648257,0.017732920027148324,0.0326635535667652,0.026425114065487865,0.029762000705994884
2020-01-31,-0.031025646154499875,0.03743259623133932,0.030384077075467086,-0.006831475889294336,-0.0004039095707374374,0.023475167399889862,-0.03778019619781858,-0.025031326733383485,0.031289586375429
2020-02-29,-0.0884567458540153,-0.07185625439379217,-0.06057385014808381,-0.08334192374700389,-0.07916588085426779,-0.08742887907316599,-0.09636285193287819,-0.09713293124378641,-0.06467253016200769
2020-03-31,-0.21477103879241777,-0.11533473374590186,-0.07285846932689011,-0.1138999660556993,-0.1248711209040626,-0.11301075408761108,-0.18320387832849183,-0.14827693205753578,-0.10594291816524115
2020-04-30,0.1384761771390126,0.11701745378897033,0.14973734890010504,0.12277877311864316,0.12698339404081938,0.09368640810623297,0.11079371165236851,0.10666958040396546,0.15080724842802384
2020-05-31,0.06591976134654698,0.05868481742893095,0.06600876420596435,0.056160316764473084,0.04764512182745295,0.04316903316634346,0.03458101768572375,0.02881506040756676,0.07059662367345232
2020-06-30,0.03429925821386526,0.043243949176289265,0.06286690432361364,0.0018744194655140323,0.017734752174598523,-0.011110168587135316,0.00381672027407709,-0.010091892178356487,0.0490344358204029
2020-07-31,0.029194479383998884,0.07015300313263606,0.07346507565177096,0.04952046906665197,0.05889238341153047,0.045686875188162945,0.01051512936477228,0.037353052744805826,0.0756102544562256
2020-08-31,0.0547637850812448,0.09479944290112363,0.10944766255048699,0.06863998795223525,0.06979647566229374,0.027286948825881785,0.038471536593647215,0.041815610499170486,0.1009334666344186
2020-09-30,-0.032613491686560914,-0.038024799443605484,-0.05778639268688357,-0.031510400620797796,-0.037443574374427246,-0.016651436556771593,-0.020905475932602946,-0.02215586137996428,-0.0471189380294843
2020-10-31,0.022031117840888292,-0.041858649942855264,-0.0304494581025756,-0.025930065247596112,-0.024933626820083044,-0.032480741988852646,-0.010707261577998839,-0.01818016841608494,-0.030051445053853265
2020-11-30,0.1824417420156621,0.10628030341406136,0.11225794499904729,0.1129143184177086,0.10877687278223558,0.08092777385419225,0.16426894801290648,0.12757021230769006,0.10372790988211333
2020-12-31,0.08646466018541199,0.03437036374020486,0.04902437748180044,0.037058568799865466,0.03704836599999717,0.02307846302966765,0.029002009300653997,0.03510628946040617,0.041601073541090994
2021-01-31,0.04845418809079227,0.015934402330463504,0.002613595877178465,-0.028310501451605075,-0.010190745375423305,-0.02725407090542442,0.033022665966809805,-0.007901806592567895,-0.010144625601056556
2021-02-28,0.062025743968977975,-0.005858796209123218,-0.0013348225421747628,0.03196939029770629,0.027805747668622205,-0.0037859925699660346,0.06905774729487679,0.0499915387208143,0.008454239503680627
2021-03-31,0.013950548488321335,-0.0119404515458299,0.017167301959945425,0.049796585349465516,0.04539930027367478,0.05608381781819616,0.07249446102596369,0.06666618271903513,0.017951601273218154
2021-04-30,0.01787801769296471,0.07055834970329333,0.05909836105151833,0.04803755889785011,0.05291047952023398,0.03988988897393386,0.01776307752943329,0.034382778901851374,0.06913320190959227
2021-05-31,0.0027126103990948724,-0.010568565459782353,-0.012012267110839692,0.010107110229206961,0.006566174137703662,0.008756030173296292,0.028480896726952754,0.02919558923595833,-0.014300663131687985
2021-06-30,0.01868961658308743,0.018594903896862913,0.06262118998464783,0.03364738946146262,0.022427460029281532,0.01716221946810581,-0.015951733383038458,-0.012432011094714923,0.06021160449633056
2021-07-31,-0.036273205942698894,0.009225858374488194,0.028609281195532077,0.03379239340842233,0.02441253809002486,0.03545732294487669,-0.006948210969555446,0.010112038201475881,0.031832951653579133
2021-08-31,0.02203126220687568,0.04119306320277816,0.04218697106353231,0.028319474510026366,0.02975958824752678,0.01876144617757758,0.007667831334174702,0.020885695044858155,0.03673039532090194
2021-09-30,-0.028803657643742597,-0.03467254197233893,-0.05683169579004477,-0.06454834069161608,-0.04660537847017998,-0.049870340091319854,-0.03521550745909219,-0.03942343616929456,-0.05324802417724117
2021-10-31,0.04251439724995132,0.08587679244506141,0.07864013785357349,0.07712762721515398,0.07016351654490038,0.05510203762067545,0.024826231105717023,0.054443421627242916,0.08264108778308277
2021-11-30,-0.043323814492882584,-0.03949028750288608,0.01996838402174972,-0.006061175068737379,-0.008034910951145724,-0.020502844475370097,-0.009495943054077527,-0.030405102216791824,0.007130364097816866
2021-12-31,0.022714914727919977,-0.00483966377239331,0.011523455706196728,0.03504138657859346,0.04624774642875895,0.06842862898909874,0.07838536716753919,0.06954988938204698,0.0157408438425235
2022-01-31,-0.09534724640115011,-0.09030921364586808,-0.08747017899181697,-0.06952474225950889,-0.05274120335718413,-0.059827145629852474,-0.019731469529352674,-0.01074006361383395,-0.09414153182239193
2022-02-28,0.010335964660162622,-0.026783475313645444,-0.04475958193386276,-0.04105137906689327,-0.02951692260036365,-0.030633684037462028,-0.021526259709069517,-0.01154418085922071,-0.04585628169744471
2022-03-31,0.011575459465221538,0.04773218935721402,0.04667878008826731,0.039584177410250776,0.03759018291271121,0.055811182109087865,0.0028705183360890896,0.032821918967424146,0.03801513936904333
2022-04-30,-0.0989916197968208,-0.12682006047604577,-0.13595754709651353,-0.08281960221865226,-0.08776894115882883,-0.05337119103542187,-0.057473421945545944,-0.04790916114161026,-0.1287553225324195
2022-05-31,0.0019462931192686383,-0.0059889534220993745,-0.01586597918985877,-0.0017007241697004627,0.002257283687025602,0.00040867680348233293,0.03906257749185116,0.024093421980182717,-0.026898738612408213
2022-06-30,-0.08366340896837321,-0.06390024582335685,-0.08907880476854002,-0.09049326678399205,-0.08246041097082257,-0.041318298540335974,-0.11005581458590297,-0.07885903142106732,-0.08456058079055029
2022-07-31,0.10563290105974454,0.05169781606620405,0.12551725813539538,0.09209686003383255,0.09208741594072722,0.05127436587814094,0.05855055836545486,0.0505763705374378,0.13042302616998303
2022-08-31,-0.020026936324371247,-0.019941500384390687,-0.051321741350250805,-0.05138504983097536,-0.04080191352086626,-0.031567228265269365,-0.03569186977205496,-0.026777497218020252,-0.05000799810272383
2022-09-30,-0.09660412053942191,-0.05954957435587549,-0.10535531902123851,-0.09757226278429121,-0.09244596848407038,-0.07074624077918912,-0.10603408046409213,-0.07811710300642849,-0.10444229050244414
2022-10-31,0.11162983670876159,0.12547677410639668,0.03999850194624477,0.08293230561440845,0.0812756725414594,0.0770044571613322,0.13095529773486114,0.11734702038796185,0.04108416718924657
2022-11-30,0.022036683417172798,0.03467913808150569,0.055441508385785765,0.07711440048268203,0.0555914101901025,0.057170926151456136,0.057355814446582,0.05994056657189373,0.046242594119125346
2022-12-31,-0.0651412842253416,-0.03927058906610559,-0.0901366856586987,-0.05622903425560444,-0.05762818548695181,-0.037522294332661965,-0.06182021834386997,-0.03302067482345927,-0.08363916061762278
2023-01-31,0.09818769236651437,-0.00548189503446006,0.10642915019107169,0.07151633581581351,0.06288728051745496,0.01525666516577262,0.07175758006456001,0.027854815461686222,0.10384313728918126
2023-02-28,-0.01723434324996509,-0.04037766221372485,-0.003597755043086459,-0.027516317915099786,-0.025142580664007763,-0.03497242103855436,-0.04043820896100958,-0.032367765363134904,-0.014240729361009286
2023-03-31,-0.0484732697260738,0.004328788094507541,0.09492727062917261,0.04800571613651661,0.037077618689013825,0.034463159975900215,-0.0033524877484299997,-0.004617684997126337,0.0776211153292552
2023-04-30,-0.017937064700674688,0.02395010633226491,0.00507880229340163,0.017087200719461126,0.01597523756066299,0.014847406073742242,-0.010908190698668774,0.017739414695706168,0.010383298385015838
2023-05-31,-0.008161995338555883,-0.04825438028112705,0.07883845315170968,0.007211143727997582,0.00461600384950378,-0.032240449576746766,-0.036689263289464424,-0.04119249492340582,0.05170013068351076
2023-06-30,0.08067314166083772,0.06876344349199881,0.06303824691423698,0.06429109245903697,0.06479979732844532,0.04451086218876088,0.06977897329500493,0.061337978871395915,0.06910956161638437
2023-07-31,0.06108830606327942,0.0173305819110805,0.03860101149482409,0.037814093491850054,0.03273346733381799,0.013857100859269167,0.037317451545480385,0.034553017013951415,0.033573579337367265
2023-08-31,-0.05082785573701376,0.0030664608097346058,-0.014829937120096504,-0.004357899778751895,-0.016252072945599494,-0.006369513252224568,-0.029088336232919176,-0.02380793248078583,-0.010873274381342113
2023-09-30,-0.05853606980607606,-0.04818770728920552,-0.05079882344812803,-0.050680385661125094,-0.04743458251538013,-0.0283173535660195,-0.03243652458497426,-0.03280919183334052,-0.05739196824383619
2023-10-31,-0.06914118855349116,-0.016249254754299725,-0.020654713118562706,-0.014796308680524062,-0.021708633908195663,-0.008704086020418278,-0.03604499973555153,-0.026390047533670802,-0.017626888282066933
2023-11-30,0.09202521711959055,0.09226548957174274,0.10818811709453646,0.08649108188417531,0.0913438804303972,0.06411136430451858,0.08233274613154706,0.06679572576210191,0.11610780181171498
2023-12-31,0.12126192249190937,0.0475601921767288,0.055869654359622434,0.04689023689547178,0.04565535005136945,0.027670910186844422,0.0757556912837638,0.05089967522729699,0.04321197638743102
2024-01-31,-0.03901159093492901,0.05583515886779922,0.01819219713442699,0.02283551181551635,0.015926497614663804,0.021658289001960762,-0.008501332302511155,0.008695753945360485,0.0215840539998724
2024-02-29,0.05625254404130797,0.0999697677841267,0.05283344055468331,0.06498316788083058,0.05218669346627158,0.02094841678345971,0.025224315545363085,0.03335555610671914,0.07065700604284308
2024-03-31,0.0348697208334281,0.029101599342075346,0.012749739727267118,0.027729897926995095,0.0327019903329453,0.03137537962239367,0.060157962274268284,0.05168950817801021,0.013632454404442607
2024-04-30,-0.06847365251613458,-0.05465703290250756,-0.04373769957326212,-0.044965012917899116,-0.04031959393602946,-0.03744924068569999,-0.06795317345163776,-0.03911336611358163,-0.04177812787588375
2024-05-31,0.05038293807341576,0.053582576526690184,0.061518135526762885,0.055937805331680135,0.05057965848461543,0.02921091650893981,0.03130262415758689,0.02996990033512481,0.06324647620851476
2024-06-30,-0.011243838765277792,0.04540079578851919,0.06470113489266138,0.03239806436212911,0.03528025129150136,0.01768759402969633,-0.0005462111068980091,0.0015308662844515375,0.06782138989999709
2024-07-31,0.10335641896101255,-0.020013257228026493,-0.01678098952191942,0.005973217970863809,0.012109031554593752,0.036684232997135524,0.0399186920613932,0.047378683105604225,-0.017940744674629028
2024-08-31,-0.01688540418548934,0.03351310526850071,0.011038667246205947,0.034928492102989095,0.02336554813761582,0.04917294385466686,0.004089677705609418,0.028807806621793164,0.02246114909679009
2024-09-30,0.007105312136032049,0.029540510286394817,0.026215902462238816,0.011617078725217889,0.021004645771657948,0.00437030877969935,0.017266948089919243,0.015304462371665828,0.02352609531430727
2024-10-31,-0.014170025141182263,-0.0017261766518981148,-0.00864638206987789,-0.016062591934776882,-0.008923565233342035,-0.014456167176961188,-0.013022615597773513,-0.013805523347424797,-0.002630645319111724
2024-11-30,0.11071817812373541,0.06971012442898372,0.053508419369846516,0.05027781092420036,0.059633696608070164,0.05067237268880831,0.06457897803353108,0.05640105667719664,0.0684476547159436
2024-12-31,-0.08373886376440232,-0.04101764058726631,0.0045402796389355515,-0.03603955634876921,-0.024060309459962292,-0.05660049661415967,-0.0718408381518526,-0.06372699935019255,0.004485888312016684
2025-01-31,0.0249817917836328,0.059008360709606134,0.021633903752772854,0.029649494700175527,0.026856536052225044,0.035589548679273886,0.041568019137794066,0.04370928960493736,0.019271842210046408
2025-02-28,-0.05223421267627071,-0.0031945063948539687,-0.027034634569936156,-0.009762174859495931,-0.012694934403760905,0.0284937034456616,0.010545533038520682,0.008092771920996,-0.03016592845248145
2025-03-31,-0.0685409690597013,-0.07223085678750962,-0.07586174386929212,-0.056689604335630306,-0.05571921433503624,-0.006158705066804604,-0.03452230262172706,-0.024587885781716223,-0.08484786526423183
2025-04-30,-0.023209210236492805,0.03710484894365118,0.01396816831042802,-0.008894587773187967,-0.008670179898342067,-0.011958032457445755,-0.038349705103287945,-0.036239442959839274,0.02014445147296917
2025-05-31,0.05239653594048033,0.10451732235556688,0.09178286516305012,0.04540357102240411,0.06284486771162645,0.010481866045151778,0.0431940614270907,0.029493047002887796,0.09212530058864687
2025-06-30,0.05518433787985155,0.040047546883225094,0.06385843881377973,0.03478345023781815,0.05138627117156358,0.007369923921494603,0.06529801301320504,0.03687300678922756,0.06236824689342835
2025-07-31,0.016682985359221192,0.004036212858330446,0.024236854046483236,0.00711078687874922,0.023031541148865298,-0.013422864065901097,-0.0022965947319826263,0.0016974421982516308,0.03827559788043211
2025-08-31,0.07192674921676856,0.010112377063233424,0.009539755377876658,0.026232887505802882,0.020519438455756323,0.017816616083718317,0.05958384578500553,0.034907406961518506,0.007557503522795939
2025-09-30,0.03179108677035214,0.05469075875283602,0.0537621543526261,0.031900852795961,0.035620412937162005,0.01324419378087116,0.050566208941522195,0.023018130441035956,0.04688167757775785
2025-10-31,0.01764753236397243,-0.008695659443532788,0.0478038174643991,0.00925449040290105,0.023837414102428234,-0.020601252926946034,0.04286282528708263,-0.00391449798262844,0.040116013645941084
2025-11-30,0.010234304059724808,-0.015616421654408352,-0.015610296739697826,0.00906773929192739,0.0019499438514807288,0.023073632918290565,0.024998019895615897,0.02540914886773682,-0.01605699409870287
2025-12-31,-0.007093520928624364,0.00294968192182532,-0.006699323526130563,0.005803675792975138,0.0007975195784812872,-0.008181051518175608,0.02900002906369248,0.00787227782239075,-0.005055057679228647
2026-01-31,0.05480170514892979,0.022292334327356444,0.012306484762509173,0.019132025961031918,0.0147377327962257,0.008814712693802962,0.0764278653136159,0.04586625385305654,-0.012934059423667321
2026-02-28,0.006778441283474379,-0.011450202172630597,-0.02344542544546735,0.012054153378671106,-0.008641951723092456,0.029687330890331154,0.024527814273162862,0.03759694885469522,-0.04294452254896486
2026-03-31,-0.049611182651938646,-0.05042250442850815,-0.048382514823681166,-0.061701435066554455,-0.04937954609873141,-0.04793294843214935,-0.0529450731224842,-0.0481299744350111,-0.05120099579008619
2026-04-30,0.12084677911573838,0.18329932283124628,0.15690079127441958,0.08049633824060543,0.10505265471572445,0.020487401009755324,0.17497717459471218,0.05392457693995634,0.14247120282989956
2026-05-31,0.004712729981080299,0.003908674232764753,0.009599596060492877,-0.0004342404723310933,0.0027691138283709726,-0.0006339556105313671,0.007421979888758035,-0.00401393672480177,0.008296290207974177
