ticker,alpha,alpha_tstat,alpha_pvalue,beta_market,beta_market_tstat,beta_market_pvalue,beta_smb,beta_smb_tstat,beta_smb_pvalue,beta_hml,beta_hml_tstat,beta_hml_pvalue,beta_rmw,beta_rmw_tstat,beta_rmw_pvalue,beta_cma,beta_cma_tstat,beta_cma_pvalue,r_squared,adj_r_squared,n_obs
IWM,-0.0009641318973418707,-1.8054392870281486,0.07337479268528027,1.0005675236894855,78.71622724610023,1.21721755288296e-109,0.8160657774086512,37.29246279164665,2.8416915621542666e-70,0.1058148204370458,5.313395055782977,4.671699443118734e-07,-0.11538498730523884,-4.234658135431237,4.3574740711197625e-05,-0.034876044740578045,-1.1908432628636272,0.23593611251397556,0.9900352610186123,0.9896429484602899,133
MTUM,0.0007374013419161266,0.4179098335421955,0.6767187825795595,0.9766087401882357,23.252556292183364,1.3353593244995303e-47,-0.22091654813633682,-3.055317710670012,0.0027405215673110997,-0.16835828650952891,-2.5585407265783884,0.011685123444865296,-0.17927931440358555,-1.9912760069732751,0.048596511691399696,0.17478331847497341,1.8061740070933754,0.07325930480142039,0.8249795295160312,0.8180889598119379,133
QQQ,0.0024262762840564166,1.960690950725365,0.05210390976247244,1.0991676819905187,37.31678951455422,2.6338687612921446e-70,-0.18204094666984044,-3.589942054620638,0.00047101400134146797,-0.29826997955530604,-6.4633489896721175,1.996041232882332e-09,-0.009180632671756889,-0.14539990200297104,0.8846256560590653,-0.14112784694569366,-2.079517348094676,0.039581442529088524,0.933993119325043,0.9313944232354778,133
QUAL,-0.0008173898321466529,-1.1421068656500157,0.25555831641455967,0.9755959559382607,57.268912155610614,1.3976807757624563e-92,-0.07806909107204307,-2.6619880185181857,0.00877245615513017,-0.02817826706458988,-1.0557740003582674,0.2930757529031372,0.20996196699355657,5.749641352955049,6.301422770209435e-08,0.0012490299583558934,0.03182228104232017,0.9746637347955727,0.9682917460324669,0.9670433895770523,133
SPY,-0.000187313868186858,-0.8003376487064615,0.42500978717372484,0.9819402357943984,176.26244962873315,1.1662615514415999e-153,-0.10630106733490557,-11.083843927288507,2.180925109011384e-20,0.01669640105602048,1.912957640540067,0.05800473148911359,0.0699955715178478,5.861334272383029,3.7215060706969755e-08,0.023812000242509353,1.855154710358515,0.0658928614003763,0.9964671424678176,0.9963280535885979,133
USMV,-0.0008284672559788455,-0.5751919936763821,0.5661791163380963,0.7107648205475668,20.73169635010416,1.3927889753758229e-42,-0.12150112010957183,-2.05857752943341,0.04157951041318583,-0.022291624121354107,-0.41500981334625175,0.6788349676638387,0.26979582256745904,3.6710924068591013,0.0003543339982024237,0.17423248736581512,2.2057056789542533,0.029203728614026862,0.7947925153186984,0.7867134804887259,133
VLUE,-0.0012581467983130822,-0.946204609528355,0.3458410502211342,0.9858707273920408,31.14907434767289,2.5539527787650564e-61,0.14337279729670888,2.6312975627697814,0.009559384636727557,0.38340692681251265,7.732018208683401,2.82571755396048e-12,0.03392674606858947,0.5000559076301122,0.6179010634588893,0.0835835257169463,1.1461867133552919,0.2538729432061563,0.9165920242286052,0.9133082456549282,133
VTV,-0.0004312861782631422,-0.47038157697620897,0.6388892308939689,0.8735002097251636,40.023881876121465,7.218646929896026e-74,-0.01887899906831689,-0.5024735327414699,0.6162046294970474,0.29748228593778747,8.70011602221276,1.4622008015685855e-14,0.10019820515290159,2.141742807558507,0.03412336680684419,0.18384027239579065,3.6560014468320836,0.00037372128888087173,0.9425891454005346,0.9403288755344139,133
VUG,0.0003374928857080385,0.4189484537733875,0.6759615135935194,1.0921042546791637,56.954953225725305,2.737391615739535e-92,-0.16935891474304382,-5.1304267774606735,1.0535271853658788e-06,-0.2514827148457915,-8.371114460952109,8.915962969934298e-14,-0.007100739727949151,-0.17275163848036612,0.8631216622116731,-0.15863288990216914,-3.5906257916070103,0.00046989446545275213,0.9702566111339236,0.969085611572267,133
